"specrich","time","bodysize","feedingcenter","feedingrange","popbiomass","trophicpos","popdensity","z","trophicposCLEAN","tfeedingcenter","tbodysize","replicate","maxattack","numberofsp","allmean","allsd","allmax","allmin","numberofspR","allmeanR","allsdR","allmaxR","allminR","bredth","totalspec","perccom"
9,1200000,2.580165,0.149347,0.3043,0.20008503,1.147171,0.0775473777839789,5,1.147171,1.41041526594455,380.333867805119,2,112.909858583796,9,133.373976169511,153.754825298128,404.008962901109,5.17310150398897,2,3.08655075199448,2.95082837205038,5.17310150398897,1,4.17310150398897,10,0.2
9,1200000,0.713751,0.030367,0.300657,0.72937837,1.060494,1.02189470837869,5,1.060494,1.07242517396243,5.17310150398897,2,4.5514732656819,9,133.373976169511,153.754825298128,404.008962901109,5.17310150398897,1,1,NA,1,1,0,10,0.1
9,1200000,1.294069,0.059162,0.307975,0.22399692,1.082939,0.173095035890667,5,1.082939,1.1459403189962,19.6819896911403,2,12.1044859850251,9,133.373976169511,153.754825298128,404.008962901109,5.17310150398897,2,3.08655075199448,2.95082837205038,5.17310150398897,1,4.17310150398897,10,0.2
9,1200000,2.046192,1.470694,0.340053,0.20189992,2.87818,0.0986710533517871,5,2.87818,29.5592901155403,111.222332846643,2,40.1797708150856,9,133.373976169511,153.754825298128,404.008962901109,5.17310150398897,6,68.4749755525638,51.3520016129905,118.253226730854,16.2923975972017,101.960829133652,10,0.6
9,1200000,2.064256,1.562137,0.323998,0.1212,3.016881,0.0587136479196379,5,3.016881,36.4869028225201,115.946061247948,2,43.507059972162,9,133.373976169511,153.754825298128,404.008962901109,5.17310150398897,6,68.4749755525638,51.3520016129905,118.253226730854,16.2923975972017,101.960829133652,10,0.6
9,1200000,2.606391,-0.0154,0.312737,0.21607436,1.053062,0.0829017442125913,5,1.053062,0.965161522875096,404.008962901109,2,114.953990002961,9,133.373976169511,153.754825298128,404.008962901109,5.17310150398897,1,1,NA,1,1,0,10,0.1
13,1250000,1.211985,0.083059,0.301837,0.11339679,1.092701,0.0935628658770529,5,1.092701,1.21076260753007,16.2923975972017,2,10.7183106505979,13,112.251977016334,132.972021059872,404.008962901109,5.17310150398897,2,3.08655075199448,2.95082837205038,5.17310150398897,1,4.17310150398897,14,0.142857142857143
13,1250000,1.469142,0.839391,0.301262,0.24158634,2.078793,0.164440428494999,5,2.078793,6.90861513994641,29.4538452015958,2,16.7425733734568,13,112.251977016334,132.972021059872,404.008962901109,5.17310150398897,5,18.9305608649559,9.65267484777201,29.4538452015958,5.17310150398897,24.2807436976068,14,0.357142857142857
13,1250000,2.072813,2.228318,0.30293,0.00091535,3.546023,0.000441597963733342,5,3.546023,169.167916305867,118.253226730854,2,47.2256050716376,13,112.251977016334,132.972021059872,404.008962901109,5.17310150398897,7,190.129579380204,141.20859231006,404.008962901109,51.6836289606892,352.32533394042,14,0.5
13,1250000,2.580165,0.149347,0.3043,1e-08,1.150558,3.87572112636207e-09,5,1.150558,1.41041526594455,380.333867805119,2,112.909858583796,13,112.251977016334,132.972021059872,404.008962901109,5.17310150398897,2,3.08655075199448,2.95082837205038,5.17310150398897,1,4.17310150398897,14,0.142857142857143
13,1250000,0.713751,0.030367,0.300657,0.73737034,1.062003,1.03309184855783,5,1.062003,1.07242517396243,5.17310150398897,2,4.5514732656819,13,112.251977016334,132.972021059872,404.008962901109,5.17310150398897,1,1,NA,1,1,0,14,0.0714285714285714
13,1250000,2.046192,1.470694,0.340053,0.3241214,2.769276,0.158402241822859,5,2.769276,29.5592901155403,111.222332846643,2,40.1797708150856,13,112.251977016334,132.972021059872,404.008962901109,5.17310150398897,10,66.9759769002131,50.7976532587524,149.458975169066,16.2923975972017,133.166577571864,14,0.714285714285714
13,1250000,2.064256,1.562137,0.323998,0.00125605,2.892436,0.000608475886711726,5,2.892436,36.4869028225201,115.946061247948,2,43.507059972162,13,112.251977016334,132.972021059872,404.008962901109,5.17310150398897,10,66.9759769002131,50.7976532587524,149.458975169066,16.2923975972017,133.166577571864,14,0.714285714285714
13,1250000,2.606391,-0.0154,0.312737,0.28480195,1.054396,0.109270615959002,5,1.054396,0.965161522875096,404.008962901109,2,114.953990002961,13,112.251977016334,132.972021059872,404.008962901109,5.17310150398897,1,1,NA,1,1,0,14,0.0714285714285714
13,1250000,1.527834,0.790253,0.301527,0.00439809,2.052865,0.00287864388408688,5,2.052865,6.16954306410781,33.7158412261407,2,18.5122564976949,13,112.251977016334,132.972021059872,404.008962901109,5.17310150398897,4,16.2997397807959,8.83689491714572,26.7905111613506,5.17310150398897,21.6174096573616,14,0.285714285714286
13,1250000,1.713353,0.813064,0.313124,0.18426635,2.062319,0.107547218815971,5,2.062319,6.50225504054476,51.6836289606892,2,24.5588744877706,13,112.251977016334,132.972021059872,404.008962901109,5.17310150398897,5,18.9305608649559,9.65267484777201,29.4538452015958,5.17310150398897,24.2807436976068,14,0.357142857142857
13,1250000,2.174522,2.173948,0.316976,0.1683334,3.563267,0.0774116794403552,5,3.563267,149.261568139914,149.458975169066,2,53.7991216451531,13,112.251977016334,132.972021059872,404.008962901109,5.17310150398897,8,170.577862110946,141.948833614211,404.008962901109,33.7158412261407,370.293121674968,14,0.571428571428571
13,1250000,1.427981,0.081675,0.300609,0.19185555,1.090311,0.134354413679174,5,1.090311,1.20691031762531,26.7905111613506,2,15.6276557869834,13,112.251977016334,132.972021059872,404.008962901109,5.17310150398897,2,3.08655075199448,2.95082837205038,5.17310150398897,1,4.17310150398897,14,0.142857142857143
13,1250000,1.228989,0.068701,0.30136,4.6e-07,1.083054,3.74291389101123e-07,5,1.083054,1.17138861849889,16.9429488606423,2,11.0551899400687,13,112.251977016334,132.972021059872,404.008962901109,5.17310150398897,2,3.08655075199448,2.95082837205038,5.17310150398897,1,4.17310150398897,14,0.142857142857143
10,1300000,1.469142,0.839391,0.301262,0.22282587,2.083439,0.151670750683052,5,2.083439,6.90861513994641,29.4538452015958,2,16.7425733734568,10,95.8007054154204,122.63464729017,404.008962901109,5.17310150398897,5,19.8394027401329,9.55562223818862,29.4538452015958,5.17310150398897,24.2807436976068,11,0.454545454545455
10,1300000,0.713751,0.030367,0.300657,0.67335603,1.056252,0.94340467473951,5,1.056252,1.07242517396243,5.17310150398897,2,4.5514732656819,10,95.8007054154204,122.63464729017,404.008962901109,5.17310150398897,1,1,NA,1,1,0,11,0.0909090909090909
10,1300000,2.046192,1.470694,0.340053,0.26687074,2.769803,0.130423117674197,5,2.769803,29.5592901155403,111.222332846643,2,40.1797708150856,10,95.8007054154204,122.63464729017,404.008962901109,5.17310150398897,7,55.4887230626465,52.5969739526477,149.458975169066,16.9429488606423,132.516026308424,11,0.636363636363636
10,1300000,2.606391,-0.0154,0.312737,0.33522484,1.049328,0.128616481563971,5,1.049328,0.965161522875096,404.008962901109,2,114.953990002961,10,95.8007054154204,122.63464729017,404.008962901109,5.17310150398897,1,1,NA,1,1,0,11,0.0909090909090909
10,1300000,1.527834,0.790253,0.301527,0.18131048,2.054282,0.118671583431184,5,2.054282,6.16954306410781,33.7158412261407,2,18.5122564976949,10,95.8007054154204,122.63464729017,404.008962901109,5.17310150398897,4,17.4357921247672,9.12309862619574,26.7905111613506,5.17310150398897,21.6174096573616,11,0.363636363636364
10,1300000,2.174522,2.173948,0.316976,0.16058893,3.552254,0.0738502208761282,5,3.552254,149.261568139914,149.458975169066,2,53.7991216451531,10,95.8007054154204,122.63464729017,404.008962901109,5.17310150398897,5,171.762008090708,139.002586070509,404.008962901109,33.7158412261407,370.293121674968,11,0.454545454545455
10,1300000,1.427981,0.081675,0.300609,0.02941758,1.08217,0.0206008203190379,5,1.08217,1.20691031762531,26.7905111613506,2,15.6276557869834,10,95.8007054154204,122.63464729017,404.008962901109,5.17310150398897,2,3.08655075199448,2.95082837205038,5.17310150398897,1,4.17310150398897,11,0.181818181818182
10,1300000,1.228989,0.068701,0.30136,0.29773,1.075513,0.242256033211038,5,1.075513,1.17138861849889,16.9429488606423,2,11.0551899400687,10,95.8007054154204,122.63464729017,404.008962901109,5.17310150398897,2,3.08655075199448,2.95082837205038,5.17310150398897,1,4.17310150398897,11,0.181818181818182
10,1300000,2.205215,1.426235,0.357316,0.08139394,2.710118,0.036909752563809,5,2.710118,26.6830211223287,160.403928310581,2,50.323269821686,10,95.8007054154204,122.63464729017,404.008962901109,5.17310150398897,8,49.1992703678143,51.842969030226,149.458975169066,5.17310150398897,144.285873665077,11,0.727272727272727
10,1300000,1.318827,0.067569,0.30052,0.00552817,1.074004,0.00419173250168521,5,1.074004,1.16833933896774,20.836606973087,2,12.9466359358482,10,95.8007054154204,122.63464729017,404.008962901109,5.17310150398897,1,1,NA,1,1,0,11,0.0909090909090909
10,1350000,0.713751,0.030367,0.300657,0.72206389,1.060192,1.01164676476811,5,1.060192,1.07242517396243,5.17310150398897,2,4.5514732656819,10,111.551378045025,118.389157500933,404.008962901109,5.17310150398897,1,1,NA,1,1,0,11,0.0909090909090909
10,1350000,2.046192,1.470694,0.340053,3e-08,2.755486,1.46613807501935e-08,5,2.755486,29.5592901155403,111.222332846643,2,40.1797708150856,10,111.551378045025,118.389157500933,404.008962901109,5.17310150398897,7,77.4593838692183,55.3733778848501,149.458975169066,16.9429488606423,132.516026308424,11,0.636363636363636
10,1350000,2.606391,-0.0154,0.312737,0.26435718,1.052797,0.10142652426286,5,1.052797,0.965161522875096,404.008962901109,2,114.953990002961,10,111.551378045025,118.389157500933,404.008962901109,5.17310150398897,1,1,NA,1,1,0,11,0.0909090909090909
10,1350000,1.527834,0.790253,0.301527,0.40716278,2.049025,0.266496739829065,5,2.049025,6.16954306410781,33.7158412261407,2,18.5122564976949,10,111.551378045025,118.389157500933,404.008962901109,5.17310150398897,3,14.3175524459061,8.15511377271944,20.836606973087,5.17310150398897,15.663505469098,11,0.272727272727273
10,1350000,2.174522,2.173948,0.316976,0.18922822,3.632124,0.0870206049881307,5,3.632124,149.261568139914,149.458975169066,2,53.7991216451531,10,111.551378045025,118.389157500933,404.008962901109,5.17310150398897,7,153.223017587504,119.367773739891,404.008962901109,33.7158412261407,370.293121674968,11,0.636363636363636
10,1350000,1.228989,0.068701,0.30136,0.09477884,1.080676,0.0771193558282458,5,1.080676,1.17138861849889,16.9429488606423,2,11.0551899400687,10,111.551378045025,118.389157500933,404.008962901109,5.17310150398897,2,3.08655075199448,2.95082837205038,5.17310150398897,1,4.17310150398897,11,0.181818181818182
10,1350000,1.318827,0.067569,0.30052,0.20674749,1.079076,0.156766194504662,5,1.079076,1.16833933896774,20.836606973087,2,12.9466359358482,10,111.551378045025,118.389157500933,404.008962901109,5.17310150398897,1,1,NA,1,1,0,11,0.0909090909090909
10,1350000,1.876509,1.314725,0.341183,0.08546802,2.55044,0.0455462883471382,5,2.55044,20.6407274855799,75.250432435916,2,29.8747604931287,10,111.551378045025,118.389157500933,404.008962901109,5.17310150398897,6,43.8568773077363,40.9322059447788,111.222332846643,5.17310150398897,106.049231342654,11,0.545454545454545
10,1350000,2.129653,1.444993,0.326866,0.03110258,2.716476,0.014604529470294,5,2.716476,27.8607626202418,134.788549573033,2,48.2814236464133,10,111.551378045025,118.389157500933,404.008962901109,5.17310150398897,6,65.4594519859103,49.6977555463044,134.788549573033,16.9429488606423,117.845600712391,11,0.545454545454545
10,1350000,2.215151,1.435163,0.317029,0.25328914,2.700704,0.114343961201742,5,2.700704,27.2372338785558,164.11602896062,2,57.6998022865984,10,111.551378045025,118.389157500933,404.008962901109,5.17310150398897,5,51.5936324684858,40.5632407636748,111.222332846643,16.9429488606423,94.2793839860007,11,0.454545454545455
11,1400000,0.713751,0.030367,0.300657,0.00124645,1.027033,0.00174633730810885,5,1.027033,1.07242517396243,5.17310150398897,2,4.5514732656819,11,98.5509566771139,116.374944964494,404.008962901109,5.17310150398897,1,1,NA,1,1,0,12,0.0833333333333333
11,1400000,2.606391,-0.0154,0.312737,0.18652792,1.023984,0.0715655939573149,5,1.023984,0.965161522875096,404.008962901109,2,114.953990002961,11,98.5509566771139,116.374944964494,404.008962901109,5.17310150398897,1,1,NA,1,1,0,12,0.0833333333333333
11,1400000,2.174522,2.173948,0.316976,0.18504268,3.527383,0.0850957957656901,5,3.527383,149.261568139914,149.458975169066,2,53.7991216451531,11,98.5509566771139,116.374944964494,404.008962901109,5.17310150398897,8,131.922314575157,121.114802029126,404.008962901109,51.3010199857148,352.707942915394,12,0.666666666666667
11,1400000,1.228989,0.068701,0.30136,0.29854205,1.038373,0.242916779564341,5,1.038373,1.17138861849889,16.9429488606423,2,11.0551899400687,11,98.5509566771139,116.374944964494,404.008962901109,5.17310150398897,2,3.08655075199448,2.95082837205038,5.17310150398897,1,4.17310150398897,12,0.166666666666667
11,1400000,1.876509,1.314725,0.341183,0.06219724,2.429492,0.0331451860875701,5,2.429492,20.6407274855799,75.250432435916,2,29.8747604931287,11,98.5509566771139,116.374944964494,404.008962901109,5.17310150398897,8,42.33585373365,28.1293882552482,75.250432435916,5.17310150398897,70.077330931927,12,0.666666666666667
11,1400000,2.283088,1.423327,0.310344,0.19511717,2.616271,0.0854619576643564,5,2.616271,26.5049506534654,191.905755508878,2,66.2800324541845,11,98.5509566771139,116.374944964494,404.008962901109,5.17310150398897,7,47.6448183378873,25.6919945243487,75.250432435916,6.56595648236691,68.6844759535491,12,0.583333333333333
11,1400000,1.710126,0.722787,0.315572,0.42943425,1.958142,0.251112637314443,5,1.958142,5.28186139017471,51.3010199857148,2,24.2329398071873,11,98.5509566771139,116.374944964494,404.008962901109,5.17310150398897,3,9.56066894899939,6.43106163615953,16.9429488606423,5.17310150398897,11.7698473566533,12,0.25
11,1400000,1.791002,1.351761,0.326827,0.00932358,2.484462,0.00520578983161381,5,2.484462,22.4781725146961,61.801924621567,2,26.9056592872793,11,98.5509566771139,116.374944964494,404.008962901109,5.17310150398897,8,42.33585373365,28.1293882552482,75.250432435916,5.17310150398897,70.077330931927,12,0.666666666666667
11,1400000,1.770461,1.38282,0.406184,0.13153579,2.569122,0.0742946554597927,5,2.569122,24.144599171422,58.9469039886289,2,20.8945491057238,11,98.5509566771139,116.374944964494,404.008962901109,5.17310150398897,9,54.2384227820296,44.3553268810599,149.458975169066,5.17310150398897,144.285873665077,12,0.75
11,1400000,0.817298,0.04192,0.303987,0.75331092,1.032113,0.921708997207873,5,1.032113,1.10133641718959,6.56595648236691,2,5.38305174360988,11,98.5509566771139,116.374944964494,404.008962901109,5.17310150398897,1,1,NA,1,1,0,12,0.0833333333333333
11,1400000,1.797299,1.401723,0.336208,6.6e-07,2.580724,3.67217697222332e-07,5,2.580724,25.218717690683,62.7045419903753,2,26.4409023737974,11,98.5509566771139,116.374944964494,404.008962901109,5.17310150398897,8,42.33585373365,28.1293882552482,75.250432435916,5.17310150398897,70.077330931927,12,0.666666666666667
11,1450000,2.606391,-0.0154,0.312737,0.24032064,1.041289,0.0922043699506329,5,1.041289,0.965161522875096,404.008962901109,2,114.953990002961,11,81.3496275984219,114.541204457084,404.008962901109,4.86473289825084,1,1,NA,1,1,0,12,0.0833333333333333
11,1450000,1.228989,0.068701,0.30136,0.35550933,1.063969,0.289269741226325,5,1.063969,1.17138861849889,16.9429488606423,2,11.0551899400687,11,81.3496275984219,114.541204457084,404.008962901109,4.86473289825084,2,2.93236644912542,2.73277883982791,4.86473289825084,1,3.86473289825084,12,0.166666666666667
11,1450000,1.817577,1.503009,0.425795,0.2706101,2.855651,0.148885081622402,5,2.855651,31.8426350938158,65.7017594747019,2,21.6218205445284,11,81.3496275984219,114.541204457084,404.008962901109,4.86473289825084,10,49.0836940681532,43.0463882354151,144.086403104503,4.86473289825084,139.221670206252,12,0.833333333333333
11,1450000,1.762596,0.846122,0.318361,0.4922795,2.021261,0.279292305213447,5,2.021261,7.01652375682345,57.8889936767751,2,26.298877105788,11,81.3496275984219,114.541204457084,404.008962901109,4.86473289825084,4,8.65133550305655,5.62420190802548,16.9429488606423,4.86473289825084,12.0782159623915,12,0.333333333333333
11,1450000,0.687059,-0.036605,0.309255,0.00075,1.033059,0.00109160930866199,5,1.033059,0.919168219318376,4.86473289825084,2,4.22559223538955,11,81.3496275984219,114.541204457084,404.008962901109,4.86473289825084,1,1,NA,1,1,0,12,0.0833333333333333
11,1450000,2.158623,2.053476,0.44808,0.18609479,3.259424,0.0862099542161832,5,3.259424,113.10348843091,144.086403104503,2,37.0272753901061,11,81.3496275984219,114.541204457084,404.008962901109,4.86473289825084,8,109.647938803882,124.041282574184,404.008962901109,16.9429488606423,387.066014040467,12,0.666666666666667
11,1450000,1.848003,1.324364,0.343135,2.88e-06,2.542344,1.55843902850807e-06,5,2.542344,21.1039621842618,70.4697936831227,2,28.2779093006352,11,81.3496275984219,114.541204457084,404.008962901109,4.86473289825084,9,38.5278375085588,28.8283154368687,70.4697936831227,4.86473289825084,65.6050607848719,12,0.75
11,1450000,0.86388,0.089397,0.301429,9.84e-06,1.074962,1.13904708987359e-05,5,1.074962,1.22856177861596,7.30937090196562,2,5.88349018187435,11,81.3496275984219,114.541204457084,404.008962901109,4.86473289825084,2,2.93236644912542,2.73277883982791,4.86473289825084,1,3.86473289825084,12,0.166666666666667
11,1450000,0.739437,-0.02891,0.305095,0.69408479,1.032256,0.938666566590528,5,1.032256,0.93559954083912,5.48828935136745,2,4.6887030184954,11,81.3496275984219,114.541204457084,404.008962901109,4.86473289825084,1,1,NA,1,1,0,12,0.0833333333333333
11,1450000,1.756193,1.529194,0.422766,6.6e-07,2.893581,3.75812908945657e-07,5,2.893581,33.821588401226,57.0417708978579,2,19.5864064657024,11,81.3496275984219,114.541204457084,404.008962901109,4.86473289825084,10,49.0836940681532,43.0463882354151,144.086403104503,4.86473289825084,139.221670206252,12,0.833333333333333
11,1450000,1.785635,1.53173,0.409741,3.5e-07,2.90444,1.96008702786404e-07,5,2.90444,34.019662439043,61.0428778323456,2,21.2631152325695,11,81.3496275984219,114.541204457084,404.008962901109,4.86473289825084,10,49.0836940681532,43.0463882354151,144.086403104503,4.86473289825084,139.221670206252,12,0.833333333333333
9,1500000,1.228989,0.068701,0.30136,0.20089104,1.096273,0.163460405259933,5,1.096273,1.17138861849889,16.9429488606423,2,11.0551899400687,9,35.3610065917378,53.7374914526425,175.887509700919,4.85647323953741,2,2.9282366197687,2.72693837914136,4.85647323953741,1,3.85647323953741,10,0.2
9,1500000,2.245235,1.7756,0.349382,0.39574901,3.081788,0.176261732068135,5,3.081788,59.6485649919378,175.887509700919,2,55.1487647389024,9,35.3610065917378,53.7374914526425,175.887509700919,4.85647323953741,6,50.0752402952539,61.9711169726552,175.887509700919,16.9429488606423,158.944560840277,10,0.6
9,1500000,1.483198,0.917355,0.337578,0.46179662,2.254225,0.311351970539335,5,2.254225,8.26713443667457,30.4227171726969,2,15.3085631466927,9,35.3610065917378,53.7374914526425,175.887509700919,4.85647323953741,8,17.7951937030902,11.2477525715527,32.7294720589569,4.85647323953741,27.8729988194195,10,0.8
9,1500000,0.686321,0.099308,0.303739,0.64918039,1.122049,0.945884491367742,5,1.122049,1.2569210513237,4.85647323953741,2,4.29685063322098,9,35.3610065917378,53.7374914526425,175.887509700919,4.85647323953741,2,2.9282366197687,2.72693837914136,4.85647323953741,1,3.85647323953741,10,0.2
9,1500000,1.425051,0.043095,0.314365,0.26517263,1.095621,0.186079396456688,5,1.095621,1.10432015864119,26.6103753198436,2,14.8683962992833,9,35.3610065917378,53.7374914526425,175.887509700919,4.85647323953741,2,2.9282366197687,2.72693837914136,4.85647323953741,1,3.85647323953741,10,0.2
9,1500000,0.767637,-0.031741,0.301863,0.07143341,1.047403,0.0930562362158155,5,1.047403,0.929520559265216,5.85648452423605,2,4.97539919944826,9,35.3610065917378,53.7374914526425,175.887509700919,4.85647323953741,1,1,NA,1,1,0,10,0.1
9,1500000,0.850319,0.011284,0.300753,0.00122324,1.063506,0.00143856599699642,5,1.063506,1.02632285443635,7.08465979034362,2,5.760223673607,9,35.3610065917378,53.7374914526425,175.887509700919,4.85647323953741,1,1,NA,1,1,0,10,0.1
9,1500000,1.514939,0.972999,0.357792,0.00784564,2.311563,0.00517884878533063,5,2.311563,9.39721146774242,32.7294720589569,2,15.2575109399743,9,35.3610065917378,53.7374914526425,175.887509700919,4.85647323953741,8,17.7951937030902,11.2477525715527,32.7294720589569,4.85647323953741,27.8729988194195,10,0.8
9,1500000,1.251843,1.08697,0.375643,0.0408891,2.421041,0.0326631214936697,5,2.421041,12.2171526414932,17.8584186584647,2,9.22607573925821,9,35.3610065917378,53.7374914526425,175.887509700919,4.85647323953741,8,17.7951937030902,11.2477525715527,32.7294720589569,4.85647323953741,27.8729988194195,10,0.8
8,1550000,2.245235,1.7756,0.349382,0.2151844,3.067714,0.0958404799497603,5,3.067714,59.6485649919378,175.887509700919,2,55.1487647389024,8,89.691141912241,139.626578615466,407.145838348973,5.3472562898852,6,50.839340109845,62.4834695574043,175.887509700919,10.973824236779,164.91368546414,9,0.666666666666667
8,1550000,0.728131,0.029213,0.300429,0.48949436,1.036365,0.672261392524148,5,1.036365,1.06957932645335,5.3472562898852,2,4.66945789432808,8,89.691141912241,139.626578615466,407.145838348973,5.3472562898852,1,1,NA,1,1,0,9,0.111111111111111
8,1550000,2.60975,0.092168,0.308725,0.85266448,1.066641,0.326722666922119,5,1.066641,1.23642563278534,407.145838348973,2,117.125313549421,8,89.691141912241,139.626578615466,407.145838348973,5.3472562898852,2,3.1736281449426,3.0739744021337,5.3472562898852,1,4.3472562898852,9,0.222222222222222
8,1550000,1.641837,0.779877,0.316899,0.20792402,1.999697,0.126641085564523,5,1.999697,6.02388954537831,43.8366138715838,2,21.4470195210012,8,89.691141912241,139.626578615466,407.145838348973,5.3472562898852,4,13.952248856804,8.2882110263637,25.0391741075676,5.3472562898852,19.6919178176824,9,0.444444444444444
8,1550000,1.542205,0.954655,0.343663,0.24712536,2.126925,0.160241576184748,5,2.126925,9.00855221232379,34.8501779492364,2,16.6506441313272,8,89.691141912241,139.626578615466,407.145838348973,5.3472562898852,6,22.4159645413393,14.8732991606411,43.8366138715838,5.3472562898852,38.4893575816986,9,0.666666666666667
8,1550000,1.39862,0.824383,0.332064,1.2e-07,2.024731,8.5798858875177e-08,5,2.024731,6.67395078869847,25.0391741075676,2,13.4478628354134,8,89.691141912241,139.626578615466,407.145838348973,5.3472562898852,4,13.952248856804,8.2882110263637,25.0391741075676,5.3472562898852,19.6919178176824,9,0.444444444444444
8,1550000,1.040358,0.021795,0.300176,0.27186463,1.034141,0.261318344262264,5,1.034141,1.05146543349533,10.973824236779,2,8.01313758690008,8,89.691141912241,139.626578615466,407.145838348973,5.3472562898852,1,1,NA,1,1,0,9,0.111111111111111
8,1550000,1.15983,-0.053625,0.304942,0.00019058,1.020799,0.000164317184414957,5,1.020799,0.883842742196921,14.4487407929841,2,9.69539085015745,8,89.691141912241,139.626578615466,407.145838348973,5.3472562898852,1,1,NA,1,1,0,9,0.111111111111111
9,1600000,0.728131,0.029213,0.300429,0.51260541,1.036247,0.70400162882778,5,1.036247,1.06957932645335,5.3472562898852,2,4.66945789432808,9,92.878889567176,137.359666499998,407.145838348973,5.3472562898852,1,1,NA,1,1,0,10,0.1
9,1600000,2.60975,0.092168,0.308725,0.87074403,1.0659,0.333650361145704,5,1.0659,1.23642563278534,407.145838348973,2,117.125313549421,9,92.878889567176,137.359666499998,407.145838348973,5.3472562898852,2,3.1736281449426,3.0739744021337,5.3472562898852,1,4.3472562898852,10,0.2
9,1600000,1.542205,0.954655,0.343663,1.963e-05,2.184832,1.27285283084934e-05,5,2.184832,9.00855221232379,34.8501779492364,2,16.6506441313272,9,92.878889567176,137.359666499998,407.145838348973,5.3472562898852,7,27.240510333811,12.485962587131,38.1193950656035,5.3472562898852,32.7721387757183,10,0.7
9,1600000,1.15983,-0.053625,0.304942,0.20781096,1.020806,0.179173637515843,5,1.020806,0.883842742196921,14.4487407929841,2,9.69539085015745,9,92.878889567176,137.359666499998,407.145838348973,5.3472562898852,1,1,NA,1,1,0,10,0.1
9,1600000,1.581146,0.792751,0.31351,0.01746966,2.028342,0.011048733007578,5,2.028342,6.20513164915578,38.1193950656035,2,19.5217239729591,9,92.878889567176,137.359666499998,407.145838348973,5.3472562898852,3,16.1162283664615,11.6922368052738,28.5526880165153,5.3472562898852,23.2054317266301,10,0.3
9,1600000,1.556822,0.772003,0.305597,0.24901892,2.014225,0.159953366537729,5,2.014225,5.91565720552589,36.0430886487995,2,19.2033713069046,9,92.878889567176,137.359666499998,407.145838348973,5.3472562898852,2,9.89799854143465,6.43572141100551,14.4487407929841,5.3472562898852,9.1014845030989,10,0.2
9,1600000,1.455647,1.007458,0.315024,0.18375557,2.228993,0.126236354006157,5,2.228993,10.1732097776222,28.5526880165153,2,15.642338298584,9,92.878889567176,137.359666499998,407.145838348973,5.3472562898852,7,27.240510333811,12.485962587131,38.1193950656035,5.3472562898852,32.7721387757183,10,0.7
9,1600000,2.376724,1.784251,0.442392,0.23552637,2.817671,0.0990970638576461,5,2.817671,60.8486573794105,238.080595418934,2,54.657001316398,9,92.878889567176,137.359666499998,407.145838348973,5.3472562898852,8,103.820343726837,142.589277131763,407.145838348973,14.4487407929841,392.697097555989,10,0.8
9,1600000,1.522734,0.858429,0.312485,3e-08,2.083449,1.97014054982682e-08,5,2.083449,7.21820147576512,33.3222255736532,2,17.7064456534216,9,92.878889567176,137.359666499998,407.145838348973,5.3472562898852,4,20.4177276682594,12.8510901994294,33.3222255736532,5.3472562898852,27.974969283768,10,0.4
10,1650000,0.728131,0.029213,0.300429,0.60810203,1.043531,0.835154704304582,5,1.043531,1.06957932645335,5.3472562898852,2,4.66945789432808,10,129.947792012873,167.702107014674,433.923329288588,5.3472562898852,1,1,NA,1,1,0,11,0.0909090909090909
10,1650000,1.556822,0.772003,0.305597,0.00153782,2.00089,0.00098779436570141,5,2.00089,5.91565720552589,36.0430886487995,2,19.2033713069046,10,129.947792012873,167.702107014674,433.923329288588,5.3472562898852,4,16.6885523633071,8.431749361206,25.3986129556709,5.3472562898852,20.0513566657857,11,0.363636363636364
10,1650000,2.569107,1.82909,0.545396,0.42067318,2.738465,0.163742958156278,5,2.738465,67.4667826419177,370.772060091678,2,61.805676922958,10,129.947792012873,167.702107014674,433.923329288588,5.3472562898852,10,129.947792012873,167.702107014674,433.923329288588,5.3472562898852,428.576072998703,11,0.909090909090909
10,1650000,2.637413,1.777782,0.527227,0.00125585,2.725663,0.000476167365520683,5,2.725663,59.9490078548709,433.923329288588,2,71.940288125605,10,129.947792012873,167.702107014674,433.923329288588,5.3472562898852,10,129.947792012873,167.702107014674,433.923329288588,5.3472562898852,428.576072998703,11,0.909090909090909
10,1650000,2.475139,0.014411,0.312738,0.43699081,1.047845,0.176552027987115,5,1.047845,1.03373923501708,298.633827139716,2,91.6397005440596,10,129.947792012873,167.702107014674,433.923329288588,5.3472562898852,1,1,NA,1,1,0,11,0.0909090909090909
10,1650000,1.293072,-0.039804,0.316621,0.30408224,1.034827,0.235162651422349,5,1.034827,0.912422528830443,19.6368580171466,2,11.7536931789072,10,129.947792012873,167.702107014674,433.923329288588,5.3472562898852,1,1,NA,1,1,0,11,0.0909090909090909
10,1650000,1.71455,1.192037,0.306143,0.11853427,2.321648,0.0691343326237205,5,2.321648,15.56098198753,51.8262755777424,2,25.1708703174123,10,129.947792012873,167.702107014674,433.923329288588,5.3472562898852,7,28.0212433726782,16.0228339460163,51.8262755777424,5.3472562898852,46.4790192878572,11,0.636363636363636
10,1650000,1.618311,0.803588,0.304365,0.41476444,2.018798,0.256294642995073,5,2.018798,6.36191701704315,41.525129928977,2,21.441176205114,10,129.947792012873,167.702107014674,433.923329288588,5.3472562898852,4,16.6885523633071,8.431749361206,25.3986129556709,5.3472562898852,20.0513566657857,11,0.363636363636364
